的两	3	2451	0
两个	56	71	0
个宝	2	3456	0
宝宝	5	1518	0
宝,	4	1884	0
,一	71	54	0
一个	71	55	0
个一	4	1885	0
一岁	10	758	0
岁半	3	2452	0
半一	1	5863	0
个三	2	3457	0
三个	27	241	0
个月	10	759	0
月,	2	3458	0
,两	27	242	0
宝妈	1	5864	0
妈,	1	5865	0
,还	31	188	0
还有	52	87	0
有宝	1	5866	0
宝爷	1	5867	0
爷奶	5	1519	0
奶。	1	5868	0
。家	10	760	0
家里	62	65	0
里没	8	949	0
没信	20	356	0
信号	74	51	0
号,	29	209	0
,屋	8	950	0
水淹	9	851	0
淹到	11	686	0
到胸	8	951	0
胸口	9	852	0
口了	4	1886	0
了,	208	9	0
还在	45	116	0
在涨	12	630	0
涨。	3	2453	0
。温	1	5869	0
温佳	1	5870	0
佳利	1	5871	0
利联	1	5872	0
联系	288	3	0
系方	30	201	0
方式	30	202	0
式1	5	1520	0
83	54	81	0
33	37	150	0
92	28	221	0
27	13	578	0
72	14	535	0
70	23	305	0
0<end>	13	579	0
标:	5	1521	0
:郑	8	952	0
郑大	5	1522	0
大一	5	1523	0
一附	10	761	0
附院	8	953	0
院河	3	2454	0
河医	5	1524	0
医院	25	263	0
院区	3	2455	0
区急	4	1887	0
需车	4	1888	0
车辆	19	376	0
辆用	2	3459	0
用于	3	2456	0
于转	2	3460	0
转运	8	954	0
运病	3	2457	0
病人	10	762	0
人,	160	12	0
如有	10	763	0
有合	2	3461	0
合适	2	3462	0
适车	2	3463	0
辆烦	2	3464	0
烦请	2	3465	0
请联	19	377	0
系1	11	687	0
55	24	287	0
51	27	243	0
16	38	147	0
61	23	306	0
19	40	137	0
32	25	264	0
21	56	72	0
5,	6	1269	0
,谢	11	688	0
谢谢	22	319	0
谢<end>	13	580	0
:新	13	581	0
辉市	81	43	0
市下	13	582	0
下园	65	64	0
园5	2	3466	0
53	28	222	0
3号	12	631	0
号楼	22	320	0
楼(	2	3467	0
(高	1	5873	0
高德	1	5874	0
德地	1	5875	0
地图	1	5876	0
图搜	1	5877	0
搜索	1	5878	0
索下	1	5879	0
楼)	1	5880	0
),	10	764	0
,门	4	1889	0
门口	14	536	0
口水	4	1890	0
水深	48	102	0
深2	3	2458	0
2米	11	689	0
米左	7	1082	0
左右	40	138	0
右,	17	438	0
,家	66	60	0
家中	25	265	0
中水	2	3468	0
水泡	1	5881	0
泡1	1	5882	0
1.	14	537	0
.5	12	632	0
5米	7	1083	0
米深	8	955	0
深,	24	288	0
全家	1	5883	0
家1	2	3469	0
2口	2	3470	0
口被	5	1525	0
困2	7	1084	0
2楼	11	690	0
楼,	36	155	0
有2	9	853	0
2岁	6	1270	0
岁的	12	633	0
的孩	5	1526	0
孩子	82	41	0
子,	46	107	0
和年	1	5884	0
年后	1	5885	0
后做	1	5886	0
做完	5	1527	0
完搭	1	5887	0
搭桥	2	3471	0
桥手	2	3472	0
手术	9	854	0
术的	4	1891	0
的老	23	307	0
急寻	1	5888	0
寻皮	1	5889	0
皮划	36	156	0
划艇	36	157	0
艇救	7	1085	0
援看	1	5890	0
到的	12	634	0
的朋	17	439	0
友请	1	5891	0
请帮	5	1528	0
忙联	7	1086	0
系,	13	583	0
,手	48	103	0
手机	92	33	0
机电	7	1087	0
电量	7	1088	0
量不	5	1529	0
不足	7	1089	0
足<end>	2	3473	0
:鹤	4	1892	0
鹤壁	28	223	0
壁市	13	584	0
市浚	6	1271	0
浚县	27	244	0
县新	10	765	0
新镇	9	855	0
镇卫	1	5892	0
河,	5	1530	0
,淇	3	2459	0
淇河	1	5893	0
,共	8	956	0
共产	11	691	0
产主	11	692	0
主义	11	693	0
义渠	8	957	0
渠交	1	5894	0
交叉	21	341	0
叉口	20	357	0
口处	5	1531	0
处北	1	5895	0
北刘	4	1893	0
刘庄	7	1090	0
庄闸	1	5896	0
闸,	1	5897	0
一线	13	585	0
线救	4	1894	0
援队	106	28	0
队进	1	5898	0
进不	8	958	0
不去	23	308	0
去,	32	181	0
,需	82	42	0
需要	235	6	0
要部	2	3474	0
部队	6	1272	0
队。	3	2460	0
。由	1	5899	0
由于	12	635	0
于上	2	3475	0
上游	6	1273	0
游一	1	5900	0
一直	24	289	0
直泄	1	5901	0
泄水	2	3476	0
,现	112	23	0
在村	11	694	0
村子	12	636	0
子旁	1	5902	0
旁边	13	586	0
边已	3	2461	0
经至	1	5903	0
至少	2	3477	0
少有	1	5904	0
有三	18	400	0
个口	2	3478	0
口在	3	2462	0
在往	4	1895	0
往村	4	1896	0
子里	6	1274	0
里流	1	5905	0
流水	1	5906	0
水。	12	637	0
。需	6	1275	0
要专	10	766	0
专业	18	401	0
业的	2	3479	0
的救	21	342	0
救洪	1	5907	0
洪固	1	5908	0
固堤	2	3480	0
堤的	1	5909	0
的工	2	3481	0
工具	8	959	0
具,	1	5910	0
,缺	21	343	0
缺少	11	695	0
少救	1	5911	0
救生	29	210	0
生衣	14	538	0
衣,	11	696	0
,很	9	856	0
很多	26	255	0
多村	5	1532	0
村民	25	266	0
民还	1	5912	0
线自	1	5913	0
自发	3	2463	0
发组	3	2464	0
组织	13	587	0
织抗	1	5914	0
抗洪	13	588	0
洪。	1	5915	0
镇码	1	5916	0
码头	1	5917	0
头卫	1	5918	0
决口	10	767	0
口,	24	290	0
,附	7	1091	0
附近	66	61	0
近村	2	3482	0
子都	4	1897	0
都被	6	1276	0
淹了	26	256	0
了。	18	402	0
。全	2	3483	0
部村	3	2465	0
民没	2	3484	0
没被	2	3485	0
被转	2	3486	0
转移	37	151	0
移,	11	697	0
,目	39	141	0
目前	77	46	0
前急	6	1277	0
需钢	1	5919	0
钢筋	2	3487	0
筋焊	1	5920	0
焊成	1	5921	0
成钢	1	5922	0
筋铁	1	5923	0
铁龙	1	5924	0
龙堵	1	5925	0
堵住	8	960	0
住决	6	1278	0
口。	5	1533	0
。请	10	768	0
家援	1	5926	0
援助	15	491	0
助救	3	2466	0
救救	6	1279	0
救我	4	1898	0
家园	4	1899	0
园郑	2	3488	0
郑州	147	16	0
州<end>	7	1092	0
:河	17	440	0
县占	1	5927	0
城镇	6	1280	0
镇小	7	1093	0
小占	1	5928	0
城村	2	3489	0
村被	6	1281	0
人数	10	769	0
数:	3	2467	0
:全	3	2468	0
村截	1	5929	0
截止	4	1900	0
止上	1	5930	0
上午	5	1534	0
午9	2	3490	0
9点	2	3491	0
点:	8	961	0
困一	2	3492	0
天无	1	5931	0
无饮	1	5932	0
饮水	1	5933	0
水进	2	3493	0
进食	5	1535	0
食,	2	3494	0
,水	109	26	0
位在	2	3495	0
在腰	1	5934	0
部位	1	5935	0
位置	30	203	0
置,	3	2469	0
,村	29	211	0
民都	3	2470	0
都在	17	441	0
在2	3	2471	0
楼避	3	2472	0
避难	9	857	0
难<end>	2	3496	0
昨晚	15	492	0
晚我	1	5936	0
我老	3	2473	0
老家	2	3497	0
家鹤	2	3498	0
壁浚	6	1282	0
镇东	6	1283	0
东双	1	5937	0
双头	1	5938	0
头村	5	1536	0
村泄	1	5939	0
泄洪	27	245	0
洪区	6	1284	0
区已	4	1901	0
已被	16	466	0
淹没	25	267	0
没,	15	493	0
家人	39	142	0
人现	8	962	0
在邻	1	5940	0
邻村	1	5941	0
村淇	1	5942	0
淇门	1	5943	0
门避	1	5944	0
难,	7	1094	0
,上	8	963	0
游还	3	2474	0
还要	5	1537	0
要继	3	2475	0
继续	10	770	0
续泄	1	5945	0
洪,	14	539	0
,老	35	165	0
老百	2	3499	0
百姓	5	1538	0
姓的	1	5946	0
的生	4	1902	0
生命	7	1095	0
命危	2	3500	0
危在	1	5947	0
在旦	1	5948	0
旦夕	1	5949	0
夕,	1	5950	0
要紧	9	858	0
紧急	42	128	0
急救	30	204	0
望平	1	5951	0
平安	5	1539	0
安。	1	5952	0
。跪	1	5953	0
跪谢	1	5954	0
谢。	2	3501	0
晚开	1	5955	0
开始	21	344	0
始被	2	3502	0
,已	44	124	0
经等	2	3503	0
等了	5	1540	0
天了	28	224	0
果专	1	5956	0
业救	13	589	0
队看	4	1903	0
到可	1	5957	0
可以	52	88	0
以直	3	2476	0
直接	13	590	0
接联	3	2477	0
,其	28	225	0
其他	7	1096	0
他热	1	5958	0
热心	1	5959	0
心网	1	5960	0
网友	4	1904	0
友切	1	5961	0
切勿	1	5962	0
勿打	1	5963	0
打扰	1	5964	0
扰<end>	1	5965	0
晚村	1	5966	0
村上	3	2478	0
上组	1	5967	0
织撤	1	5968	0
撤离	14	540	0
离,	7	1097	0
,有	98	29	0
有十	8	964	0
十三	2	3504	0
位村	1	5969	0
没有	152	15	0
有撤	1	5970	0
在官	1	5971	0
官方	1	5972	0
方难	1	5973	0
难以	2	3505	0
以再	1	5974	0
再过	1	5975	0
过去	9	859	0
。卫	2	3506	0
河上	1	5976	0
在泄	2	3507	0
洪<end>	2	3508	0
晚1	2	3509	0
11	39	143	0
1点	3	2479	0
点失	2	3510	0
失联	46	108	0
联,	4	1905	0
,断	27	246	0
水比	3	2480	0
比较	10	771	0
较深	2	3511	0
深<end>	3	2481	0
昨天	23	309	0
夜,	7	1098	0
辉人	2	3512	0
人民	8	965	0
民彻	1	5977	0
彻夜	1	5978	0
夜未	1	5979	0
未眠	1	5980	0
眠,	1	5981	0
有能	5	1541	0
能力	8	966	0
力的	5	1542	0
的都	5	1543	0
都自	1	5982	0
自己	6	1285	0
己想	1	5983	0
想办	2	3513	0
办法	3	2482	0
法撤	3	2483	0
离了	1	5984	0
,但	20	358	0
但是	13	591	0
是那	2	3514	0
那些	1	5985	0
些只	1	5986	0
只剩	1	5987	0
剩老	1	5988	0
人孩	18	403	0
子在	2	3515	0
在家	21	345	0
家的	1	5989	0
的,	27	247	0
,他	15	494	0
他们	28	226	0
们怎	1	5990	0
怎么	11	698	0
么办	1	5991	0
办卫	1	5992	0
辉急	5	1544	0
援卫	3	2484	0
标小	1	5993	0
小朱	4	1906	0
朱庄	4	1907	0
庄珠	2	3516	0
珠峰	6	1286	0
峰家	3	2485	0
园4	2	3517	0
4排	1	5994	0
排东	1	5995	0
东2	4	1908	0
2号	10	772	0
号联	3	2486	0
式:	18	404	0
:联	3	2487	0
系人	35	166	0
人赵	2	3518	0
赵女	1	5996	0
女士	11	699	0
士1	5	1545	0
31	31	189	0
10	68	57	0
05	16	467	0
26	23	310	0
6灾	4	1909	0
灾情	26	257	0
情描	18	405	0
描述	19	378	0
述:	18	406	0
:一	2	3519	0
一家	17	442	0
家三	3	2488	0
三口	2	3520	0
困屋	1	5997	0
内,	1	5998	0
有一	49	97	0
个人	46	109	0
人行	3	2489	0
行动	13	592	0
动不	12	638	0
不便	18	407	0
便半	1	5999	0
半瘫	1	6000	0
瘫痪	4	1910	0
痪,	2	3521	0
,停	18	408	0
停水	40	139	0
水停	37	152	0
停电	57	68	0
要救	46	110	0
天试	1	6001	0
试了	1	6002	0
了很	2	3522	0
多救	2	3523	0
援电	11	700	0
话打	9	860	0
打不	17	443	0
不通	18	409	0
通,	11	701	0
,今	7	1099	0
今天	11	702	0
天继	1	6003	0
续河	1	6004	0
镇王	3	2490	0
王官	1	6005	0
官营	1	6006	0
村及	2	3524	0
及周	1	6007	0
周边	6	1287	0
边镇	1	6008	0
镇上	1	6009	0
上村	2	3525	0
村落	1	6010	0
落现	1	6011	0
在的	1	6012	0
的情	16	468	0
况是	1	6013	0
是:	1	6014	0
:那	1	6015	0
那边	19	379	0
边差	1	6016	0
差不	1	6017	0
不多	3	2491	0
多都	2	3526	0
都有	7	1100	0
一层	16	469	0
层楼	4	1911	0
楼高	1	6018	0
度的	1	6019	0
的水	16	470	0
位还	14	541	0
涨,	25	268	0
,那	7	1101	0
边楼	1	6020	0
楼层	1	6021	0
层高	1	6022	0
高的	3	2492	0
的也	2	3527	0
也都	1	6023	0
都只	1	6024	0
只有	18	410	0
有两	32	182	0
两三	4	1912	0
三层	2	3528	0
层<end>	1	6025	0
天上	1	6026	0
午洛	1	6027	0
洛阳	7	1102	0
阳救	1	6028	0
队去	4	1913	0
去三	1	6029	0
三院	1	6030	0
院送	1	6031	0
送孕	1	6032	0
,车	9	861	0
车开	1	6033	0
开到	1	6034	0
到金	1	6035	0
金穗	1	6036	0
穗大	1	6037	0
大道	29	212	0
道公	2	3529	0
公园	3	2493	0
园南	3	2494	0
南门	2	3530	0
门段	1	6038	0
段深	1	6039	0
深度	1	6040	0
度积	1	6041	0
积水	17	444	0
水车	4	1914	0
车牌	1	6042	0
牌被	1	6043	0
被冲	3	2495	0
冲掉	1	6044	0
掉<end>	1	6045	0
最新	2	3531	0
新需	1	6046	0
需求	15	495	0
求皮	1	6047	0
艇,	18	411	0
,冲	8	967	0
冲锋	24	291	0
锋舟	21	346	0
舟<end>	1	6048	0
要求	3	2496	0
求送	1	6049	0
送走	1	6050	0
走一	1	6051	0
个十	1	6052	0
十个	3	2497	0
月小	1	6053	0
小孩	95	30	0
孩,	24	292	0
,因	8	968	0
因为	9	862	0
为小	1	6054	0
孩吃	1	6055	0
吃奶	2	3532	0
奶没	1	6056	0
有热	2	3533	0
热水	2	3534	0
水冲	5	1546	0
冲奶	1	6057	0
奶,	3	2498	0
,恳	7	1103	0
恳请	6	1288	0
请尽	1	6058	0
尽快	15	496	0
快得	1	6059	0
得到	8	969	0
到救	5	1547	0
援联	8	970	0
系电	45	117	0
话:	41	133	0
:1	77	47	0
89	34	169	0
97	21	347	0
78	31	190	0
8救	3	2499	0
援位	1	6060	0
置:	14	542	0
市区	13	593	0
区北	4	1915	0
北部	3	2500	0
部寺	1	6061	0
村村	5	1548	0
村西	6	1289	0
西街	4	1916	0
街与	3	2501	0
与学	2	3535	0
学校	22	321	0
校南	1	6062	0
南路	11	703	0
路交	17	445	0
口向	3	2502	0
向南	4	1917	0
南两	1	6063	0
个胡	8	971	0
胡同	34	170	0
同<end>	1	6064	0
中原	16	471	0
原区	4	1918	0
区工	3	2503	0
工人	3	2504	0
人路	3	2505	0
路1	4	1919	0
86	41	134	0
6号	6	1290	0
号院	9	863	0
院,	14	543	0
在这	4	1920	0
这里	14	544	0
水没	27	248	0
电没	30	205	0
电梯	2	3536	0
梯,	1	6065	0
我们	55	76	0
们住	1	6066	0
住2	1	6067	0
29	22	322	0
9楼	2	3537	0
,能	6	1291	0
能先	2	3538	0
先来	1	6068	0
来一	1	6069	0
一样	1	6070	0
样都	1	6071	0
都行	2	3539	0
行,	5	1549	0
谢了	3	2506	0
了位	1	6072	0
省郑	9	864	0
州市	47	104	0
市中	12	639	0
院中	1	6073	0
原新	1	6074	0
新城	2	3540	0
城观	1	6075	0
观澜	1	6076	0
澜小	1	6077	0
院<end>	1	6078	0
详细	11	704	0
细内	8	972	0
内容	12	640	0
容:	12	641	0
:断	2	3541	0
梯6	1	6079	0
6天	1	6080	0
,带	4	1921	0
带着	5	1550	0
着两	4	1922	0
个孩	10	773	0
子每	1	6081	0
每天	1	6082	0
天爬	1	6083	0
爬2	1	6084	0
,天	3	2507	0
天气	1	6085	0
气越	1	6086	0
越来	5	1551	0
来越	5	1552	0
越热	1	6087	0
热扛	1	6088	0
扛不	1	6089	0
不住	14	545	0
住了	8	973	0
有小	15	497	0
缺电	4	1923	0
,较	2	3542	0
较多	9	865	0
多人	25	269	0
缺水	9	866	0
水<end>	3	2508	0
区辉	1	6090	0
野村	1	6091	0
庄被	4	1924	0
要皮	3	2509	0
,救	33	175	0
生圈	6	1292	0
圈,	5	1553	0
,食	14	546	0
食物	67	58	0
物,	25	270	0
,医	5	1554	0
医疗	3	2510	0
疗物	1	6092	0
资<end>	7	1104	0
援8	2	3543	0
8辆	4	1925	0
辆车	10	774	0
车,	19	380	0
部投	1	6093	0
投进	8	974	0
进河	6	1293	0
河里	5	1555	0
里去	4	1926	0
去了	10	775	0
,只	19	381	0
只为	6	1294	0
为堵	5	1556	0
在牧	5	1557	0
野湖	12	642	0
湖水	5	1558	0
灌平	3	2511	0
平原	5	1559	0
原路	4	1927	0
路,	14	547	0
,彩	6	1295	0
彩虹	7	1105	0
虹桥	7	1106	0
桥被	5	1560	0
被卫	4	1928	0
乡真	4	1929	0
真的	12	643	0
的需	4	1930	0
要外	5	1561	0
外地	14	548	0
地的	5	1562	0
的支	4	1931	0
支援	57	69	0
援麻	3	2512	0
麻烦	17	446	0
烦战	1	6094	0
战友	2	3544	0
友们	7	1107	0
们看	2	3545	0
到帮	5	1563	0
忙,	3	2513	0
在很	1	6095	0
多应	1	6096	0
应急	22	323	0
急电	2	3546	0
,信	13	594	0
号非	2	3547	0
非常	21	348	0
常不	4	1932	0
不好	12	644	0
好,	10	776	0
,可	19	382	0
以联	8	975	0
系这	2	3548	0
这个	15	498	0
个电	3	2514	0
59	35	167	0
90	46	111	0
03	52	89	0
30	74	52	0
57	25	271	0
77	25	272	0
8(	2	3549	0
(王	2	3550	0
王毅	1	6097	0
毅)	1	6098	0
)急	1	6099	0
需:	3	2515	0
:救	4	1933	0
衣1	3	2516	0
00	158	13	0
0个	20	359	0
个,	12	645	0
,雨	9	867	0
雨衣	10	777	0
新核	1	6100	0
核实	91	34	0
实核	3	2517	0
实时	10	778	0
时间	40	140	0
间1	3	2518	0
14	25	273	0
4:	6	1296	0
:0	15	499	0
04	14	549	0
4仍	1	6101	0
仍缺	1	6102	0
缺食	6	1297	0
物联	1	6103	0
人:	27	249	0
:狮	1	6104	0
狮豹	8	976	0
豹头	9	868	0
头乡	10	779	0
乡王	1	6105	0
王乡	1	6106	0
乡长	1	6107	0
长1	2	3551	0
25	22	324	0
79	18	412	0
9具	1	6108	0
具体	11	705	0
体情	4	1934	0
况:	12	646	0
市卫	4	1935	0
市狮	5	1564	0
乡,	9	869	0
,洪	3	2519	0
洪水	14	550	0
冲毁	2	3552	0
毁了	1	6109	0
了唯	1	6110	0
唯一	2	3553	0
一进	1	6111	0
进出	3	2520	0
出山	3	2521	0
山里	6	1298	0
里的	6	1299	0
的路	4	1936	0
,网	1	6112	0
网络	3	2522	0
络通	1	6113	0
通信	3	2523	0
信彻	1	6114	0
彻底	3	2524	0
底中	1	6115	0
中断	4	1937	0
断,	4	1938	0
从前	2	3554	0
前天	4	1939	0
天晚	7	1108	0
晚上	19	383	0
上开	3	2525	0
始已	1	6116	0
经彻	1	6117	0
底失	1	6118	0
失去	6	1300	0
了联	3	2526	0
,直	6	1301	0
直到	2	3555	0
到现	15	500	0
在没	5	1565	0
有任	6	1302	0
任何	10	780	0
何消	2	3556	0
消息	14	551	0
息,	6	1303	0
村里	25	274	0
里留	1	6119	0
留守	3	2527	0
守的	1	6120	0
的大	5	1566	0
大多	5	1567	0
都是	26	258	0
是老	20	360	0
,迫	1	6121	0
迫切	2	3557	0
切需	2	3558	0
求政	3	2528	0
府及	1	6122	0
及各	2	3559	0
各级	1	6123	0
级领	1	6124	0
领导	3	2529	0
导和	1	6125	0
和各	1	6126	0
各方	1	6127	0
方救	1	6128	0
援者	3	2530	0
者增	1	6129	0
增援	5	1568	0
援山	1	6130	0
山区	5	1569	0
区百	1	6131	0
姓<end>	1	6132	0
自愿	4	1940	0
愿者	47	105	0
者已	2	3560	0
已核	57	70	0
实郑	4	1941	0
州建	1	6133	0
建业	3	2531	0
业总	3	2532	0
总部	3	2533	0
部港	3	2534	0
港f	2	3561	0
f座	2	3562	0
座目	1	6134	0
前募	1	6135	0
募捐	1	6136	0
捐点	1	6137	0
点,	10	781	0
,吃	6	1304	0
吃的	21	349	0
的喝	3	2535	0
喝的	3	2536	0
是充	1	6138	0
充足	4	1942	0
足的	1	6139	0
的急	2	3563	0
需的	2	3564	0
大垃	3	2537	0
垃圾	6	1305	0
圾袋	2	3565	0
袋大	1	6140	0
大t	1	6141	0
t恤	1	6142	0
恤大	1	6143	0
大胶	1	6144	0
胶带	3	2538	0
带手	1	6145	0
机密	1	6146	0
密封	1	6147	0
封袋	1	6148	0
袋应	1	6149	0
急灯	3	2539	0
灯,	3	2540	0
,建	1	6150	0
座如	1	6151	0
有可	4	1943	0
以捐	3	2541	0
捐赠	13	595	0
赠的	2	3566	0
请送	1	6152	0
送过	3	2542	0
去谢	1	6153	0
谢,	2	3567	0
们是	3	2543	0
是聚	1	6154	0
聚集	1	6155	0
集点	1	6156	0
点<end>	1	6157	0
自然	1	6158	0
然之	1	6159	0
之旅	1	6160	0
旅帝	1	6161	0
帝湖	4	1944	0
水上	8	977	0
上营	1	6162	0
营地	1	6163	0
地还	1	6164	0
一些	6	1306	0
些平	1	6165	0
平台	1	6166	0
台舟	1	6167	0
舟和	2	3568	0
和皮	2	3569	0
艇可	2	3570	0
可做	1	6168	0
做救	1	6169	0
援用	1	6170	0
用,	6	1307	0
,硬	1	6171	0
硬质	1	6172	0
质艇	1	6173	0
但需	1	6174	0
要大	10	782	0
大车	6	1308	0
车拉	1	6175	0
拉,	2	3571	0
,并	4	1945	0
并且	4	1946	0
且能	1	6176	0
能进	2	3572	0
出帝	1	6177	0
湖区	3	2544	0
区域	7	1109	0
域,	3	2545	0
有需	2	3573	0
要的	2	3574	0
的可	3	2546	0
以跟	1	6178	0
跟我	2	3575	0
我联	6	1309	0
52	31	191	0
22	45	118	0
35	33	176	0
7以	1	6179	0
上为	2	3576	0
为本	1	6180	0
本人	5	1570	0
人。	9	870	0
自朋	1	6181	0
,郑	5	1571	0
郑东	25	275	0
东新	24	293	0
新区	32	183	0
区南	1	6182	0
南溪	1	6183	0
